label,num_basic_blocks,num_edges,avg_block_size,max_block_size,graph_density,num_loops,cyclomatic_complexity,byte_entropy,opcode_entropy,avg_chunk_entropy,max_chunk_entropy,high_entropy_ratio,unique_opcodes,unique_ratio,crypto_ops_ratio,arithmetic_ratio,logic_ratio,num_instructions,total_api_calls
sha1,4,3,3.75,6,0.25,0,1,4.67615823898943,2.4634582986483036,4.67615823898943,4.67615823898943,0.0,8,0.5333333333333333,0.13333333333333333,0.13333333333333333,0.0,15,1
sha1,8,7,218.875,1684,0.125,0,1,5.66165667380392,3.3577363204490607,4.679410588412429,5.030639062229567,0.0,35,0.019988577955454025,0.002284408909194746,0.23586521987435752,0.35636778983438033,1751,0
sha1,14,13,95.28571428571429,291,0.07142857142857142,0,1,5.914363563162221,3.767990707777932,4.869048513358737,5.176108500731241,0.0,33,0.024737631184407798,0.5689655172413793,0.24212893553223389,0.34182908545727136,1334,0
sha1,68,67,9.191176470588236,53,0.014705882352941176,0,1,6.141441582714421,3.8930543333818584,4.619961990152624,5.18180425036562,0.0,40,0.064,0.2112,0.0784,0.1296,625,22
sha1,1,0,43.0,43,0.0,0,1,4.221449911093848,1.1006833593532608,2.936020186000628,4.017033352803365,0.0,4,0.09302325581395349,0.046511627906976744,0.0,0.0,43,0
sha1,14,13,91.35714285714286,273,0.07142857142857142,0,1,6.228249772138048,3.6590624207462525,5.084097940476115,5.482509133144316,0.0,31,0.024237685691946835,0.44956997654417513,0.24784988272087569,0.2845973416731822,1279,0
sha1,5,4,5.2,14,0.2,0,1,4.744665332591811,2.968918563962097,3.9645899325191367,4.704783547037795,0.0,10,0.38461538461538464,0.0,0.0,0.0,26,2
sha1,3,2,629.6666666666666,1798,0.3333333333333333,0,1,5.949012825741731,3.5657787332458124,4.733919900049755,5.1304884298164914,0.0,34,0.017998941238750663,0.0021175224986765486,0.21810481736368448,0.33033350979354154,1889,0
sha1,2,1,4.5,5,0.5,0,1,4.095495245616949,1.8799649487271108,4.095495245616949,4.095495245616949,0.0,5,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0,9,1
sha1,3,2,48.333333333333336,125,0.3333333333333333,0,1,4.653352405395496,3.427250436486136,4.063608778972471,4.511587797403417,0.0,18,0.12413793103448276,0.0,0.020689655172413793,0.1103448275862069,145,0
sha1,4,3,290.75,876,0.25,0,1,5.735342647141259,3.408728932786691,4.808063546851829,5.051108500731241,0.0,27,0.023215821152192607,0.6526225279449699,0.2768701633705933,0.3860705073086844,1163,0
sha1,1,0,13.0,13,0.0,0,1,3.411540153232854,1.3143204867061788,3.411540153232854,3.411540153232854,0.0,3,0.23076923076923078,0.0,0.0,0.0,13,0
sha1,19,18,5.526315789473684,20,0.05263157894736842,0,1,5.509575214277147,3.4654392874578384,4.476226563755401,5.015319531114783,0.0,20,0.19047619047619047,0.11428571428571428,0.05714285714285714,0.05714285714285714,105,3
sha1,2,1,2.5,3,0.5,0,1,3.880179922675738,2.321928094887362,3.880179922675738,3.880179922675738,0.0,5,1.0,0.4,0.4,0.0,5,1
sha1,8,7,7.875,24,0.125,0,1,5.40391543877224,3.563195758587347,4.178228021251887,4.987593945008262,0.0,20,0.31746031746031744,0.14285714285714285,0.06349206349206349,0.031746031746031744,63,1
sha1,9,8,183.55555555555554,396,0.1111111111111111,0,1,6.046996528125225,3.3678005987403123,4.886925230692007,5.275554250365621,0.0,30,0.018159806295399514,0.46731234866828086,0.2457627118644068,0.5187651331719129,1652,0
sha1,14,13,3.0,6,0.07142857142857142,0,1,5.511212864931337,3.6387759824991277,4.9864499473704615,4.991729296672174,0.0,17,0.40476190476190477,0.07142857142857142,0.047619047619047616,0.023809523809523808,42,4
sha1,7,6,4.285714285714286,10,0.14285714285714285,0,1,5.265642225305295,3.4402239289418524,4.330948170589172,5.095714015923012,0.0,15,0.5,0.1,0.06666666666666667,0.03333333333333333,30,2
sha1,9,8,4.555555555555555,15,0.1111111111111111,0,1,5.388566229687624,3.1572349458726063,4.249299318758403,4.852719969293428,0.0,15,0.36585365853658536,0.0975609756097561,0.07317073170731707,0.024390243902439025,41,5
sha1,4,3,3.25,5,0.25,0,1,4.535371986015917,3.3927474104487847,4.535371986015917,4.535371986015917,0.0,11,0.8461538461538461,0.3076923076923077,0.23076923076923078,0.07692307692307693,13,1
sha1,14,13,7.428571428571429,27,0.07142857142857142,0,1,5.959082101895651,3.883880539793906,4.544840598478975,5.066024413893479,0.0,25,0.2403846153846154,0.21153846153846154,0.10576923076923077,0.04807692307692308,104,1
sha1,14,13,5.928571428571429,17,0.07142857142857142,0,1,5.430090769009616,3.436753258680507,4.5198489808761835,5.029444804825615,0.0,17,0.20481927710843373,0.04819277108433735,0.04819277108433735,0.10843373493975904,83,10
sha1,8,7,152.25,1174,0.125,0,1,5.8191781834917045,2.602898077188753,4.820045114112702,5.076259133144316,0.0,17,0.013957307060755337,0.6633825944170771,0.1535303776683087,0.32594417077175697,1218,0
sha1,4,3,5.5,8,0.25,0,1,4.8661622933682835,3.0105996649587867,4.8661622933682835,4.8661622933682835,0.0,11,0.5,0.045454545454545456,0.0,0.045454545454545456,22,1
sha1,4,3,2.75,5,0.25,0,1,4.511998618164922,3.095795255000934,4.511998618164922,4.511998618164922,0.0,9,0.8181818181818182,0.2727272727272727,0.0,0.2727272727272727,11,0
sha1,2,1,4.5,7,0.5,0,1,4.063650847340263,2.2810361125534233,4.063650847340263,4.063650847340263,0.0,6,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.0,9,1
sha1,5,4,7.6,26,0.2,0,1,4.384392885228678,2.6153196182512763,3.5270657034052117,4.35276284370997,0.0,10,0.2631578947368421,0.0,0.0,0.0,38,2
sha1,11,10,26.0,60,0.09090909090909091,0,1,4.947550337697789,3.633263382604913,4.265042012539524,4.658214015923011,0.0,25,0.08741258741258741,0.0034965034965034965,0.013986013986013986,0.09090909090909091,286,0
sha1,10,9,3.1,7,0.1,0,1,5.042906764433077,3.216315569066642,4.483100256082653,4.7414791024377445,0.0,12,0.3870967741935484,0.03225806451612903,0.0,0.03225806451612903,31,1
sha1,2,1,3.5,4,0.5,0,1,3.8442328987631917,2.1280852788913944,3.8442328987631917,3.8442328987631917,0.0,5,0.7142857142857143,0.0,0.0,0.0,7,1
sha1,1,0,4.0,4,0.0,0,1,3.5661823252553324,1.5,3.5661823252553324,3.5661823252553324,0.0,3,0.75,0.0,0.0,0.0,4,0
sha1,10,9,3.1,7,0.1,0,1,5.021401388088993,3.216315569066642,4.483100256082653,4.7414791024377445,0.0,12,0.3870967741935484,0.03225806451612903,0.0,0.03225806451612903,31,1
sha1,2,1,4.5,5,0.5,0,1,4.095495245616948,1.8799649487271108,4.095495245616948,4.095495245616948,0.0,5,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0,9,1
sha1,45,44,5.777777777777778,20,0.022222222222222223,0,1,5.8844417337721335,4.277988666005395,4.477239612419885,5.251964015923012,0.0,33,0.12692307692307692,0.12692307692307692,0.057692307692307696,0.06153846153846154,260,16
sha1,1,0,4.0,4,0.0,0,1,2.660964047443681,0.8112781244591328,2.660964047443681,2.660964047443681,0.0,2,0.5,0.0,0.0,0.0,4,0
sha1,2,1,3.5,4,0.5,0,1,3.8442328987631917,2.1280852788913944,3.8442328987631917,3.8442328987631917,0.0,5,0.7142857142857143,0.0,0.0,0.0,7,1
sha1,23,22,3.608695652173913,11,0.043478260869565216,0,1,5.3223157135480825,3.6299188204285806,4.464811186968049,4.746268266288633,0.0,20,0.24096385542168675,0.060240963855421686,0.03614457831325301,0.024096385542168676,83,9
sha1,2,1,5.5,6,0.5,0,1,4.161313030086848,1.6729330318733675,4.161313030086848,4.161313030086848,0.0,5,0.45454545454545453,0.18181818181818182,0.18181818181818182,0.0,11,1
sha1,4,3,3.0,4,0.25,0,1,4.429682606644449,3.4182958340544896,4.429682606644449,4.429682606644449,0.0,11,0.9166666666666666,0.08333333333333333,0.0,0.08333333333333333,12,1
sha1,4,3,275.25,818,0.25,0,1,6.012429964255846,3.283957327861041,4.962012434754698,5.295009133144316,0.0,26,0.023614895549500452,0.522252497729337,0.28701180744777477,0.3242506811989101,1101,0
sha1,7,6,315.42857142857144,2144,0.14285714285714285,0,1,4.760288033123895,3.17360177433468,3.9993731062148363,4.765069336880353,0.0,32,0.014492753623188406,0.001358695652173913,0.18704710144927536,0.2826086956521739,2208,0
sha1,14,13,3.0,6,0.07142857142857142,0,1,5.526960896427401,3.6387759824991277,5.055095521854129,5.097274413893478,0.0,17,0.40476190476190477,0.07142857142857142,0.047619047619047616,0.023809523809523808,42,4
sha1,4,3,5.0,7,0.25,0,1,4.786910450623844,3.5219280948873624,4.786910450623844,4.786910450623844,0.0,13,0.65,0.2,0.15,0.05,20,1
sha1,7,6,4.285714285714286,10,0.14285714285714285,0,1,5.288898039258783,3.4402239289418524,4.330948170589172,5.095714015923012,0.0,15,0.5,0.1,0.06666666666666667,0.03333333333333333,30,2
sha1,32,31,3.59375,10,0.03125,0,1,5.449083506342923,3.467960924502438,4.3851945822534315,4.745024838882802,0.0,19,0.16521739130434782,0.043478260869565216,0.02608695652173913,0.017391304347826087,115,14
sha1,2,1,3.5,4,0.5,0,1,3.8442328987631917,2.1280852788913944,3.8442328987631917,3.8442328987631917,0.0,5,0.7142857142857143,0.0,0.0,0.0,7,1
sha1,1,0,11.0,11,0.0,0,1,4.1887218755408675,1.8676338909712125,4.1887218755408675,4.1887218755408675,0.0,5,0.45454545454545453,0.0,0.0,0.09090909090909091,11,0
sha1,2,1,2.5,3,0.5,0,1,3.880179922675738,2.321928094887362,3.880179922675738,3.880179922675738,0.0,5,1.0,0.4,0.4,0.0,5,1
sha1,10,9,6.5,16,0.1,0,1,5.473784878645164,3.531392382286379,4.177255467418108,4.757659765557392,0.0,21,0.3230769230769231,0.2153846153846154,0.13846153846153847,0.06153846153846154,65,2
sha1,1,0,25.0,25,0.0,0,1,3.778157207878034,1.2022921890824148,2.4856774941920015,3.355087603168986,0.0,3,0.12,0.0,0.0,0.0,25,0
sha1,4,3,3.25,5,0.25,0,1,4.5717356223795536,3.3927474104487847,4.5717356223795536,4.5717356223795536,0.0,11,0.8461538461538461,0.3076923076923077,0.23076923076923078,0.07692307692307693,13,1
sha1,2,1,2.5,3,0.5,0,1,3.880179922675738,2.321928094887362,3.880179922675738,3.880179922675738,0.0,5,1.0,0.4,0.4,0.0,5,1
sha1,1,0,4.0,4,0.0,0,1,3.5661823252553324,1.5,3.5661823252553324,3.5661823252553324,0.0,3,0.75,0.0,0.0,0.0,4,0
sha1,6,5,7.5,28,0.16666666666666666,0,1,4.725148966970535,3.3576508737228363,4.036666061136823,4.555900243944215,0.0,16,0.35555555555555557,0.06666666666666667,0.044444444444444446,0.022222222222222223,45,3
sha1,23,22,6.130434782608695,19,0.043478260869565216,0,1,5.710625871228537,3.6260601545571096,4.497314994522228,4.8636085007312415,0.0,25,0.1773049645390071,0.1702127659574468,0.10638297872340426,0.0425531914893617,141,4
sha1,3,2,4.0,5,0.3333333333333333,0,1,4.6818324685147905,3.0849625007211556,4.6818324685147905,4.6818324685147905,0.0,9,0.75,0.25,0.16666666666666666,0.08333333333333333,12,1
sha1,5,4,67.0,269,0.2,0,1,5.2323540653564855,4.102210602281309,4.076984005719749,4.721434604440193,0.0,37,0.11044776119402985,0.011940298507462687,0.029850746268656716,0.11641791044776119,335,0
sha1,4,3,3.75,6,0.25,0,1,4.676158238989429,2.4634582986483036,4.676158238989429,4.676158238989429,0.0,8,0.5333333333333333,0.13333333333333333,0.13333333333333333,0.0,15,1
sha1,8,7,218.875,1684,0.125,0,1,5.661563680440176,3.3577363204490607,4.679410588412429,5.030639062229567,0.0,35,0.019988577955454025,0.002284408909194746,0.23586521987435752,0.35636778983438033,1751,0
sha1,14,13,95.28571428571429,291,0.07142857142857142,0,1,5.913888358293656,3.767990707777932,4.869048513358737,5.176108500731241,0.0,33,0.024737631184407798,0.5689655172413793,0.24212893553223389,0.34182908545727136,1334,0
sha1,227,226,9.484581497797357,43,0.004405286343612335,0,1,5.3246621296937064,2.060917605601548,4.457698584040991,4.812903617952546,0.0,13,0.006038086391082211,0.3469577333952624,0.15513237343241987,0.19182535996284256,2153,225
sha1,5,4,190.4,744,0.2,0,1,4.402356051283726,2.6568457025496626,3.6211489693853065,4.396822516654254,0.0,31,0.032563025210084036,0.008403361344537815,0.01050420168067227,0.01680672268907563,952,0
sha1,61,60,14.737704918032787,129,0.01639344262295082,0,1,4.875086576033839,2.284222945038903,3.8183531815108336,4.552668898701707,0.0,29,0.03225806451612903,0.17018909899888765,0.09343715239154617,0.06896551724137931,899,23
sha1,1,0,179.0,179,0.0,0,1,4.034000844725134,1.0975501727716848,3.8732686866126804,3.996563914301691,0.0,7,0.03910614525139665,0.08379888268156424,0.0,0.0,179,0
sha1,14,13,91.35714285714286,273,0.07142857142857142,0,1,6.227190654886151,3.6590624207462525,5.0849153409458685,5.482509133144316,0.0,31,0.024237685691946835,0.44956997654417513,0.24784988272087569,0.2845973416731822,1279,0
sha1,6,5,8.333333333333334,30,0.16666666666666666,0,1,4.5757562509564575,1.6688606992093016,3.943587344282021,4.741479102437745,0.0,11,0.22,0.02,0.02,0.0,50,2
sha1,3,2,629.6666666666666,1798,0.3333333333333333,0,1,5.948772715797,3.5657787332458124,4.733699829627219,5.1304884298164914,0.0,34,0.017998941238750663,0.0021175224986765486,0.21810481736368448,0.33033350979354154,1889,0
sha1,3,2,5.666666666666667,9,0.3333333333333333,0,1,4.054873395496576,1.731360029190912,4.054873395496576,4.054873395496576,0.0,6,0.35294117647058826,0.058823529411764705,0.058823529411764705,0.0,17,2
sha1,3,2,48.333333333333336,125,0.3333333333333333,0,1,4.634751072310445,3.427250436486136,4.060483778972471,4.511587797403417,0.0,18,0.12413793103448276,0.0,0.020689655172413793,0.1103448275862069,145,0
sha1,4,3,290.75,876,0.25,0,1,5.732919700122292,3.408728932786691,4.8078566149707544,5.051108500731241,0.0,27,0.023215821152192607,0.6526225279449699,0.2768701633705933,0.3860705073086844,1163,0
sha1,1,0,38.0,38,0.0,0,1,3.7979057161925187,0.6433554975880186,3.216211790536805,3.60276284370997,0.0,4,0.10526315789473684,0.0,0.0,0.0,38,0
sha1,7,6,42.0,168,0.14285714285714285,0,1,4.44266423968425,1.328703680895671,3.9141416137312337,4.360783352803366,0.0,11,0.03741496598639456,0.1054421768707483,0.034013605442176874,0.0,294,5
sha1,3,2,3.6666666666666665,7,0.3333333333333333,0,1,4.160704752887782,2.2221915755066783,4.160704752887782,4.160704752887782,0.0,6,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.0,11,2
sha1,10,9,15.0,52,0.1,0,1,4.8821213903280976,2.5735152082678083,4.038415110916728,4.499792680182112,0.0,21,0.14,0.11333333333333333,0.06666666666666667,0.02666666666666667,150,2
sha1,9,8,183.55555555555554,396,0.1111111111111111,0,1,6.044509874797688,3.3678005987403123,4.886925230692007,5.275554250365621,0.0,30,0.018159806295399514,0.46731234866828086,0.2457627118644068,0.5187651331719129,1652,0
sha1,8,7,3.125,6,0.125,0,1,4.740280348413257,2.551119777314698,3.3580037415810002,4.455187164990341,0.0,9,0.36,0.04,0.04,0.0,25,3
sha1,2,1,7.0,11,0.5,0,1,4.301508290129998,2.0930692077718898,4.301508290129998,4.301508290129998,0.0,7,0.5,0.07142857142857142,0.07142857142857142,0.0,14,1
sha1,7,6,3.7142857142857144,8,0.14285714285714285,0,1,4.785332486823949,2.619450628301315,3.7378655971255927,4.559674852072124,0.0,11,0.4230769230769231,0.038461538461538464,0.038461538461538464,0.0,26,2
sha1,10,9,4.2,11,0.1,0,1,4.859096763969712,2.6861783073830257,4.418651889685614,4.614108313519787,0.0,13,0.30952380952380953,0.07142857142857142,0.047619047619047616,0.023809523809523808,42,5
sha1,5,4,3.6,5,0.2,0,1,4.73653941766905,2.7254805569978675,2.825637419441401,4.651274838882802,0.0,10,0.5555555555555556,0.05555555555555555,0.05555555555555555,0.0,18,2
sha1,18,17,10.277777777777779,36,0.05555555555555555,0,1,5.226577011835009,2.54933716988751,4.036759855840258,4.831050876357291,0.0,21,0.11351351351351352,0.17297297297297298,0.0972972972972973,0.03783783783783784,185,1
sha1,19,18,5.105263157894737,16,0.05263157894736842,0,1,5.184510786621889,2.579344148830418,4.114712921408002,4.736033547037795,0.0,15,0.15463917525773196,0.10309278350515463,0.07216494845360824,0.030927835051546393,97,11
sha1,1,0,7.0,7,0.0,0,1,3.7849418274376427,2.1280852788913944,3.7849418274376427,3.7849418274376427,0.0,5,0.7142857142857143,0.0,0.0,0.0,7,0
sha1,8,7,152.25,1174,0.125,0,1,5.821144363816957,2.602898077188753,4.820045114112702,5.076259133144316,0.0,17,0.013957307060755337,0.6633825944170771,0.1535303776683087,0.32594417077175697,1218,0
sha1,5,4,5.0,12,0.2,0,1,4.426537030638693,2.2197218324096135,4.003476985099873,4.219810009501607,0.0,10,0.4,0.04,0.04,0.0,25,2
sha1,4,3,2.75,5,0.25,0,1,4.478100313080177,3.095795255000934,4.478100313080177,4.478100313080177,0.0,9,0.8181818181818182,0.2727272727272727,0.0,0.2727272727272727,11,0
sha1,2,1,10.5,19,0.5,0,1,4.126929938645174,1.6016812830583902,2.7240918954910054,3.9481837909820108,0.0,7,0.3333333333333333,0.09523809523809523,0.047619047619047616,0.0,21,1
sha1,6,5,12.333333333333334,54,0.16666666666666666,0,1,4.47378072246485,1.2395212360163006,3.5535959679405864,4.741479102437745,0.0,11,0.14864864864864866,0.013513513513513514,0.013513513513513514,0.0,74,2
sha1,11,10,26.0,60,0.09090909090909091,0,1,4.942770018758312,3.633263382604913,4.2629922450527955,4.615168898701707,0.0,25,0.08741258741258741,0.0034965034965034965,0.013986013986013986,0.09090909090909091,286,0
sha1,11,10,4.090909090909091,11,0.09090909090909091,0,1,4.896618925092532,2.370162092370591,4.215470948350604,4.420412751096862,0.0,12,0.26666666666666666,0.022222222222222223,0.022222222222222223,0.0,45,3
sha1,3,2,5.0,8,0.3333333333333333,0,1,4.191821554819555,1.871602261409798,4.191821554819555,4.191821554819555,0.0,6,0.4,0.06666666666666667,0.06666666666666667,0.0,15,2
sha1,2,1,7.0,12,0.5,0,1,4.394753587878747,2.0930692077718898,4.394753587878747,4.394753587878747,0.0,7,0.5,0.07142857142857142,0.07142857142857142,0.0,14,1
sha1,11,10,4.090909090909091,11,0.09090909090909091,0,1,4.880552957378512,2.370162092370591,4.1803629236592466,4.420412751096862,0.0,12,0.26666666666666666,0.022222222222222223,0.022222222222222223,0.0,45,3
sha1,3,2,5.666666666666667,9,0.3333333333333333,0,1,4.1550455468258045,1.731360029190912,4.1550455468258045,4.1550455468258045,0.0,6,0.35294117647058826,0.058823529411764705,0.058823529411764705,0.0,17,2
sha1,64,63,6.9375,52,0.015625,0,1,5.283889697899458,2.8385326847108114,4.013016773657498,4.544758938909887,0.0,26,0.05855855855855856,0.13288288288288289,0.07882882882882883,0.02927927927927928,444,18
sha1,2,1,6.0,10,0.5,0,1,4.099410323508963,1.9473387961875537,4.099410323508963,4.099410323508963,0.0,6,0.5,0.08333333333333333,0.08333333333333333,0.0,12,1
sha1,3,2,5.0,8,0.3333333333333333,0,1,4.150154888152888,1.871602261409798,4.150154888152888,4.150154888152888,0.0,6,0.4,0.06666666666666667,0.06666666666666667,0.0,15,2
sha1,33,32,3.3636363636363638,12,0.030303030303030304,0,1,4.989122166459363,2.719105300690903,4.331962902918997,4.551404148744299,0.0,15,0.13513513513513514,0.02702702702702703,0.018018018018018018,0.009009009009009009,111,11
sha1,3,2,6.0,10,0.3333333333333333,0,1,4.329589073804685,1.6688388898504305,4.329589073804685,4.329589073804685,0.0,6,0.3333333333333333,0.05555555555555555,0.05555555555555555,0.0,18,2
sha1,5,4,3.4,7,0.2,0,1,4.51349539840093,2.813846108638385,4.51349539840093,4.51349539840093,0.0,10,0.5882352941176471,0.11764705882352941,0.11764705882352941,0.0,17,2
sha1,4,3,275.25,818,0.25,0,1,6.01196990997079,3.283957327861041,4.962012434754698,5.295009133144316,0.0,26,0.023614895549500452,0.522252497729337,0.28701180744777477,0.3242506811989101,1101,0
sha1,7,6,315.42857142857144,2144,0.14285714285714285,0,1,4.760644316434814,3.17360177433468,3.9996248320465395,4.765069336880353,0.0,32,0.014492753623188406,0.001358695652173913,0.18704710144927536,0.2826086956521739,2208,0
sha1,8,7,3.125,6,0.125,0,1,4.698676342030737,2.551119777314698,3.3326513001916527,4.404482282211646,0.0,9,0.36,0.04,0.04,0.0,25,3
sha1,2,1,6.0,10,0.5,0,1,3.9814964977495335,1.9473387961875537,3.9814964977495335,3.9814964977495335,0.0,6,0.5,0.08333333333333333,0.08333333333333333,0.0,12,1
sha1,5,4,4.6,10,0.2,0,1,4.511101939240723,2.5661902165503228,3.902527107391684,4.34562259614607,0.0,11,0.4782608695652174,0.08695652173913043,0.08695652173913043,0.0,23,2
sha1,7,6,3.7142857142857144,8,0.14285714285714285,0,1,4.785332486823949,2.619450628301315,3.7378655971255927,4.559674852072124,0.0,11,0.4230769230769231,0.038461538461538464,0.038461538461538464,0.0,26,2
sha1,46,45,3.4347826086956523,12,0.021739130434782608,0,1,4.99571628613448,2.6503176187200883,4.290048599406242,4.563199265965604,0.0,15,0.0949367088607595,0.0189873417721519,0.012658227848101266,0.006329113924050633,158,16
sha1,3,2,5.0,8,0.3333333333333333,0,1,4.191821554819555,1.871602261409798,4.191821554819555,4.191821554819555,0.0,6,0.4,0.06666666666666667,0.06666666666666667,0.0,15,2
sha1,2,1,11.0,13,0.5,0,1,4.797745764399288,1.3009376049438532,4.382816272745467,4.4809487351738495,0.0,6,0.2727272727272727,0.045454545454545456,0.045454545454545456,0.0,22,1
sha1,3,2,3.6666666666666665,7,0.3333333333333333,0,1,4.160704752887782,2.2221915755066783,4.160704752887782,4.160704752887782,0.0,6,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.0,11,2
sha1,9,8,9.444444444444445,22,0.1111111111111111,0,1,4.6035906554222485,2.1847532923421724,4.075629027948784,4.36466838804709,0.0,15,0.17647058823529413,0.1411764705882353,0.09411764705882353,0.011764705882352941,85,3
sha1,1,0,62.0,62,0.0,0,1,4.06850490776108,0.44189150849334,3.22469966261948,3.60276284370997,0.0,4,0.06451612903225806,0.0,0.0,0.0,62,0
sha1,1,0,7.0,7,0.0,0,1,3.7849418274376427,2.1280852788913944,3.7849418274376427,3.7849418274376427,0.0,5,0.7142857142857143,0.0,0.0,0.0,7,0
sha1,5,4,3.6,5,0.2,0,1,4.70623638736602,2.7254805569978675,2.810012419441401,4.620024838882802,0.0,10,0.5555555555555556,0.05555555555555555,0.05555555555555555,0.0,18,2
sha1,3,2,3.6666666666666665,7,0.3333333333333333,0,1,4.101881223476018,2.2221915755066783,4.101881223476018,4.101881223476018,0.0,6,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.0,11,2
sha1,2,1,7.0,12,0.5,0,1,4.394753587878747,2.0930692077718898,4.394753587878747,4.394753587878747,0.0,7,0.5,0.07142857142857142,0.07142857142857142,0.0,14,1
sha1,6,5,17.666666666666668,65,0.16666666666666666,0,1,4.452168514468368,1.4679853878285942,3.7200934048764966,4.147075290250769,0.0,16,0.1509433962264151,0.05660377358490566,0.018867924528301886,0.018867924528301886,106,3
sha1,17,16,8.411764705882353,24,0.058823529411764705,0,1,4.9835496957819565,2.435364271273793,4.1108348205237055,4.465924852072124,0.0,20,0.13986013986013987,0.1258741258741259,0.0979020979020979,0.0,143,6
sha1,3,2,7.666666666666667,10,0.3333333333333333,0,1,4.782820256519866,2.695138138447871,4.263184417029766,4.5561933125951875,0.0,11,0.4782608695652174,0.17391304347826086,0.13043478260869565,0.043478260869565216,23,1
sha1,5,4,67.0,269,0.2,0,1,5.23277127684187,4.102210602281309,4.075734005719749,4.690184604440194,0.0,37,0.11044776119402985,0.011940298507462687,0.029850746268656716,0.11641791044776119,335,0
sha1,5,4,4.4,9,0.2,0,1,4.564299088064471,2.181899057917561,3.4671004652688238,4.3492384298164914,0.0,9,0.4090909090909091,0.045454545454545456,0.045454545454545456,0.0,22,2
sha1,8,7,218.875,1684,0.125,0,1,5.663367333871597,3.3577363204490607,4.679410588412429,5.030639062229567,0.0,35,0.019988577955454025,0.002284408909194746,0.23586521987435752,0.35636778983438033,1751,0
sha1,14,13,95.28571428571429,291,0.07142857142857142,0,1,5.912826401043717,3.767990707777932,4.868602084787308,5.176108500731241,0.0,33,0.024737631184407798,0.5689655172413793,0.24212893553223389,0.34182908545727136,1334,0
sha1,33,32,4.757575757575758,16,0.030303030303030304,0,1,5.876215379603321,3.845368744160446,4.6151055864188315,5.045009133144316,0.0,21,0.1337579617834395,0.21656050955414013,0.11464968152866242,0.10191082802547771,157,2
sha1,11,10,4.181818181818182,14,0.09090909090909091,0,1,5.38161840977145,2.796612418912911,4.4679571148137365,5.058768266288633,0.0,12,0.2608695652173913,0.06521739130434782,0.06521739130434782,0.0,46,6
sha1,19,18,5.947368421052632,16,0.05263157894736842,0,1,5.736691393049121,3.6531221290261113,4.396360290185214,5.033214015923012,0.0,24,0.21238938053097345,0.1592920353982301,0.08849557522123894,0.07079646017699115,113,3
sha1,4,3,338.0,1339,0.25,0,1,6.0326614207702995,2.8138179479855356,4.763923067082068,5.0004036179525455,0.0,20,0.014792899408284023,0.591715976331361,0.12130177514792899,0.3646449704142012,1352,2
sha1,1,0,7.0,7,0.0,0,1,4.375,2.1280852788913944,4.375,4.375,0.0,5,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,7,0
sha1,1,0,11.0,11,0.0,0,1,4.097759700852151,3.0271691184406184,4.097759700852151,4.097759700852151,0.0,9,0.8181818181818182,0.45454545454545453,0.18181818181818182,0.18181818181818182,11,0
sha1,1,0,13.0,13,0.0,0,1,3.411540153232854,1.3143204867061788,3.411540153232854,3.411540153232854,0.0,3,0.23076923076923078,0.0,0.0,0.0,13,0
sha1,32,31,3.8125,16,0.03125,0,1,5.818791309055077,3.659054656985491,4.769994830039925,5.013105320957341,0.0,18,0.14754098360655737,0.12295081967213115,0.08196721311475409,0.040983606557377046,122,11
sha1,17,16,5.764705882352941,23,0.058823529411764705,0,1,4.923689933795991,2.4438997082592833,4.253394585685573,4.509012843709971,0.0,16,0.16326530612244897,0.08163265306122448,0.07142857142857142,0.01020408163265306,98,4
sha1,4,3,3.5,6,0.25,0,1,4.454636150748477,2.9780948881692604,4.454636150748477,4.454636150748477,0.0,10,0.7142857142857143,0.07142857142857142,0.07142857142857142,0.0,14,1
sha1,12,11,4.083333333333333,13,0.08333333333333333,0,1,4.868099821945284,2.79875477083056,3.884749676323544,4.706704688544266,0.0,13,0.2653061224489796,0.061224489795918366,0.04081632653061224,0.02040816326530612,49,6
sha1,20,19,7.25,21,0.05,0,1,5.101573380031769,2.3645895333596636,4.399209185504468,4.718139062229566,0.0,18,0.12413793103448276,0.1310344827586207,0.09655172413793103,0.013793103448275862,145,13
sha1,20,19,122.15,2335,0.05,0,1,5.049516681071845,2.124564286392903,4.322904517790512,4.777114648336087,0.0,15,0.006139991813344249,0.3417928776094965,0.08104789193614409,0.20180106426524766,2443,18
sha1,1,0,20.0,20,0.0,0,1,4.439633401032632,0.8475846798245739,4.079866839603387,4.088220835496802,0.0,4,0.2,0.0,0.0,0.0,20,0
sha1,2,1,6.0,9,0.5,0,1,4.127939516142369,2.292481250360578,4.127939516142369,4.127939516142369,0.0,7,0.5833333333333334,0.08333333333333333,0.08333333333333333,0.0,12,1
sha1,1,0,35.0,35,0.0,0,1,3.8049949573843556,0.8662339349948076,3.5011143819700528,3.590306285003827,0.0,5,0.14285714285714285,0.0,0.0,0.0,35,0
